Price	Lot.Size	Waterfront	Age	Land.Value	New.Construct	Central.Air	Fuel.Type	Heat.Type	Sewer.Type	Living.Area	Pct.College	Bedrooms	Fireplaces	Bathrooms	Rooms	Test
213000	0.48	0	20	10000	0	0	Electric	Electric	Public	1274	64	3	1	2	4	1
266500	0.52	0	18	13000	0	0	Electric	Electric	Public	1608	64	3	0	2.5	4	0
285000	0.36	0	13	13000	0	0	Gas	Hot Water	Private	1868	64	3	1	2.5	9	1
178900	0.35	0	21	36500	0	0	Electric	Electric	Public	1554	64	3	0	1	4	0
300000	0.56	0	34	30800	0	0	Gas	Hot Water	Public	3604	64	6	1	3.5	12	0
211000	0.49	0	41	28600	0	1	Gas	Hot Water	Public	1887	64	4	1	2.5	8	0
451000	2	0	52	84000	0	1	Oil	Hot Air	Public	1326	64	3	0	1	7	0
201400	0.49	0	30	28600	0	0	Gas	Hot Water	Public	1876	64	3	1	2.5	6	1
195900	0.4	0	34	30000	0	0	Gas	Hot Air	Public	1672	64	3	1	0	5	0
190000	0.57	0	35	34900	0	1	Gas	Hot Air	Public	2064	64	4	1	2.5	6	0
150000	0.21	0	19	19100	0	0	Electric	Electric	Public	1138	64	2	1	1	4	0
206000	1	0	19	36000	0	1	Gas	Hot Air	Private	1814	64	3	1	1.5	7	1
285000	0.32	0	28	35000	0	1	Electric	Electric	Public	2380	64	4	1	1.5	10	0
120000	0.2	0	24	14000	0	0	Electric	Electric	Public	976	64	2	0	2	3	0
377500	1	0	21	116300	0	1	Gas	Hot Air	Public	2886	64	4	2	2.5	9	0
340000	0.55	0	8	19300	0	0	Gas	Hot Air	Public	2483	64	4	1	2.5	10	1
240000	0.45	0	35	32300	0	0	Gas	Hot Air	Public	1846	64	3	1	1.5	6	1
295000	0.49	0	17	36900	0	1	Gas	Hot Air	Public	2592	64	4	1	2.5	12	0
215000	0.63	0	21	39100	0	1	Electric	Electric	Public	1792	64	3	0	1.5	9	0
275000	0.47	0	35	27800	0	0	Gas	Hot Water	Public	2588	64	4	1	2.5	10	1
189000	0.81	0	53	21600	0	0	Gas	Hot Water	Private	1210	64	3	0	1	7	0
156000	0.09	0	26	17600	0	1	Gas	Hot Air	Public	1290	64	2	1	1.5	3	0
410000	0.79	0	11	86900	0	0	Gas	Hot Air	Private	2444	75	4	1	3	11	0
264500	0.46	0	34	27400	0	0	Gas	Hot Water	Public	2376	64	4	2	2.5	9	0
145500	0.09	0	20	17600	0	0	Gas	Hot Air	Public	1480	64	3	0	1.5	4	0
116500	0.08	0	22	17200	0	1	Gas	Hot Air	Public	1375	64	2	0	1.5	4	1
264500	0.44	0	40	26600	0	0	Gas	Hot Water	Public	2676	64	4	1	2.5	11	0
215000	0.3	0	32	24500	0	0	Gas	Hot Air	Public	1778	64	3	1	1.5	6	1
263000	0.6	0	28	28800	0	0	Gas	Hot Water	Public	2570	64	5	1	2.5	12	1
243000	0.57	0	9	34900	0	0	Gas	Hot Air	Public	1272	64	2	0	1.5	6	1
203000	0.29	0	30	23900	0	1	Gas	Hot Air	Public	1852	64	3	1	1.5	6	1
335000	0.61	0	10	34700	0	1	Gas	Hot Air	Private	2298	64	4	1	2.5	9	0
385000	0.5	0	7	17500	0	1	Gas	Hot Air	Public	2259	64	4	1	2.5	9	0
210000	0.59	0	38	31700	0	0	Gas	Hot Water	Public	2426	64	4	1	2.5	7	0
154000	0.14	0	20	18400	0	0	Gas	Hot Water	Public	1480	64	3	1	1.5	5	0
155000	0.17	0	20	18700	0	1	Gas	Hot Air	Public	1244	64	2	0	2	6	1
165000	0.17	0	22	18700	0	0	Gas	Hot Air	Public	1479	64	3	0	1.5	4	0
300000	0.7	0	15	40000	0	0	Gas	Hot Air	Public	2358	64	4	0	2.5	7	1
240000	0.46	0	33	32700	0	1	Gas	Hot Air	Public	1453	64	4	1	2	9	0
182000	0.35	0	40	27800	0	1	Gas	Hot Air	Public	2080	64	4	1	1.5	10	0
194000	6.15	0	64	73500	0	0	Oil	Hot Water	Private	1960	64	3	1	1.5	9	0
410000	0.44	0	3	13200	0	1	Gas	Hot Air	Public	2600	64	4	1	2.5	10	0
280000	0.85	0	18	40800	0	1	Gas	Hot Air	Public	1897	64	4	1	2.5	7	0
235000	0.47	0	37	27800	0	0	Gas	Hot Water	Public	1872	64	4	1	2.5	9	1
185000	0.06	0	27	16400	0	1	Gas	Hot Air	Public	1260	64	2	1	1.5	6	1
167000	0.21	0	21	14700	0	1	Gas	Hot Air	Public	1228	64	3	1	1.5	5	1
206500	0.5	0	35	34500	0	1	Gas	Hot Air	Public	1956	64	4	0	2	7	0
165000	0.05	0	19	16000	0	1	Gas	Hot Air	Public	1480	64	3	0	2.5	6	1
230000	0.35	0	42	27800	0	1	Gas	Hot Air	Private	1793	64	4	1	1.5	9	0
235000	0.73	0	34	35700	0	0	Gas	Hot Air	Public	2078	64	4	1	1.5	6	0
200500	0.69	0	26	27900	0	1	Gas	Hot Air	Private	1666	64	3	1	1.5	4	1
310000	0.46	0	21	27400	0	0	Gas	Hot Water	Public	2378	64	3	1	2.5	9	0
169900	0.06	0	27	16400	0	1	Gas	Hot Air	Public	1452	64	3	1	1.5	5	0
210500	0.28	0	22	32000	0	0	Electric	Electric	Public	1792	64	3	1	1.5	5	0
305000	0.92	0	16	35900	0	0	Oil	Hot Water	Private	2290	75	4	1	2	7	0
508000	0.17	0	1	116700	0	0	Gas	Hot Air	Public	3511	64	4	1	2.5	12	0
220000	0.41	0	39	30500	0	0	Gas	Hot Air	Public	1922	64	4	0	1.5	9	1
256000	0.5	0	20	29000	0	0	Gas	Hot Water	Public	2263	64	4	1	2.5	11	1
196900	0.41	0	35	30500	0	1	Gas	Hot Air	Public	1672	64	4	0	1.5	6	0
233000	0.26	0	30	21900	0	1	Gas	Hot Air	Public	1902	64	3	1	1.5	5	0
140000	0.06	0	20	16400	0	1	Gas	Hot Air	Public	1479	64	2	1	1.5	7	0
162900	0.12	0	20	18200	0	0	Electric	Electric	Public	1314	64	2	1	1.5	5	0
178000	0.17	0	18	18700	0	1	Electric	Electric	Public	1302	64	2	0	1.5	4	1
265000	0.67	0	40	34100	0	0	Gas	Hot Water	Public	2310	64	5	1	2.5	10	0
454900	0.66	0	9	75800	0	0	Gas	Hot Air	Public	2880	64	4	1	2.5	11	1
215000	5.65	0	53	69400	0	1	Oil	Hot Air	Public	1948	64	2	1	1.5	5	0
248000	0.67	0	16	39600	0	1	Gas	Hot Air	Public	1613	64	3	1	1.5	8	0
395000	0.7	0	16	35000	0	1	Gas	Hot Water	Public	2803	64	4	1	3	10	0
171500	0.07	0	20	16800	0	1	Electric	Electric	Public	1479	64	3	1	1.5	4	0
268000	0.48	0	27	62000	0	1	Gas	Hot Air	Public	2147	64	4	1	2.5	10	1
166500	0.06	0	20	16400	0	1	Electric	Electric	Public	1314	64	2	1	1.5	4	0
355000	0.43	0	7	39000	0	1	Gas	Hot Air	Public	2330	64	4	1	2.5	7	1
165000	0.93	0	13	38300	0	0	Gas	Hot Air	Private	1352	64	3	0	1	8	0
300000	0.08	0	34	37300	0	0	Gas	Hot Water	Public	2276	64	5	1	2.5	10	0
350000	0.5	0	18	63500	0	1	Gas	Hot Air	Public	2162	64	4	1	2.5	9	0
279900	0.49	0	19	62800	0	1	Gas	Hot Air	Public	2091	64	4	1	2.5	8	0
265000	0.65	0	37	33500	0	0	Gas	Hot Water	Public	2564	64	4	1	2.5	8	0
267000	0.31	0	33	25100	0	0	Gas	Hot Air	Public	2050	64	4	0	1.5	9	0
235000	0.76	0	38	35300	0	0	Gas	Hot Water	Public	1768	64	3	0	2	5	0
299900	0.46	0	18	60500	0	1	Gas	Hot Air	Public	2497	64	3	1	2.5	9	1
167000	0.07	0	26	16800	0	1	Gas	Hot Air	Public	1290	64	2	1	1.5	7	0
168000	0.4	0	149	28000	0	0	Oil	Hot Air	Private	1776	64	3	0	2	8	0
150000	0.07	0	21	16800	0	0	Electric	Electric	Public	1480	64	3	0	1.5	6	0
255000	0.41	0	21	25400	0	1	Gas	Hot Air	Public	1910	64	4	0	2.5	6	1
455000	4.2	0	29	70500	0	1	Electric	Electric	Private	2828	64	3	1	2.5	10	1
351100	0.46	0	3	16100	0	0	Gas	Hot Air	Public	2535	64	4	1	2.5	10	1
315000	0.46	0	36	27400	0	0	Gas	Hot Water	Public	2576	64	4	1	2.5	12	0
220000	0.4	0	21	28000	0	0	Gas	Hot Air	Public	1500	64	3	0	1.5	7	0
159000	0.14	0	20	18400	0	0	Electric	Electric	Public	1480	64	3	0	1.5	8	0
341000	0.57	0	16	68800	0	1	Gas	Hot Air	Public	2250	64	3	1	2.5	8	0
276000	0.47	0	19	36600	0	1	Gas	Hot Air	Public	1831	64	3	1	2	5	0
309000	0.49	0	19	62800	0	1	Gas	Hot Air	Public	2214	64	4	1	2.5	10	1
217021	0.46	0	31	32700	0	0	Gas	Hot Water	Private	1846	64	3	0	1.5	7	1
188500	0.05	0	19	16000	0	1	Gas	Hot Air	Public	1302	64	2	0	1.5	6	0
320000	0.55	0	33	50300	0	1	Gas	Hot Air	Public	2212	64	4	1	2.5	9	0
247000	0.34	0	40	39000	0	0	Gas	Hot Air	Public	1783	64	4	1	2.5	10	0
166000	0.1	0	21	18000	0	0	Electric	Electric	Public	1480	64	2	1	1.5	7	0
236000	0.15	0	37	38800	0	0	Oil	Hot Water	Private	1794	64	3	0	2	6	0
233900	0.3	0	32	24500	0	1	Gas	Hot Air	Public	1918	64	4	1	1.5	6	0
162740	0.07	0	21	16800	0	0	Gas	Hot Air	Public	1480	64	3	1	1.5	8	1
225000	0.45	0	35	32300	0	0	Gas	Hot Air	Public	1756	64	4	1	1.5	7	0
360000	0.91	0	17	77200	0	1	Gas	Hot Water	Public	2499	64	4	1	3	7	0
281520	0.56	0	34	30800	0	1	Gas	Hot Water	Public	2310	64	5	1	3	8	0
365000	0.56	0	0	37900	0	0	Gas	Hot Air	Public	2950	64	4	1	2.5	12	1
315000	0.6	0	20	71000	0	1	Gas	Hot Air	Public	2702	64	4	3	2.5	10	1
297900	0.3	0	15	34000	0	1	Gas	Hot Air	Public	2288	64	3	1	2.5	8	0
270000	0.42	0	35	30900	0	1	Gas	Hot Air	Public	1838	64	4	0	1.5	7	0
260000	0.42	0	27	25800	0	0	Gas	Hot Water	Public	2310	64	4	1	2.5	10	0
72000	0.33	0	85	24600	0	0	Electric	Electric	Private	1152	52	3	0	1	6	0
229500	0.34	0	22	22600	0	0	Gas	Hot Air	Public	1577	64	3	0	2	8	1
275000	0.54	0	19	30200	0	0	Gas	Hot Water	Public	2175	64	4	1	2.5	10	0
155000	0.29	0	23	19500	0	0	Gas	Hot Air	Public	1375	64	2	0	1.5	4	0
225570	0.37	0	27	23800	0	0	Gas	Hot Water	Public	1616	64	3	1	3	8	0
224000	0.54	0	38	34700	0	0	Gas	Hot Air	Public	1954	64	4	1	2	10	0
290000	0.61	0	34	32300	0	0	Gas	Hot Water	Public	2728	64	4	1	2.5	10	0
262000	0.64	0	35	33200	0	0	Gas	Hot Water	Public	2553	64	4	1	2.5	9	0
319900	0.34	0	3	11900	0	0	Gas	Hot Air	Public	1963	64	4	1	2.5	8	0
265000	0.45	0	43	27000	0	0	Gas	Hot Water	Public	2564	64	4	1	2.5	11	0
255000	0.33	0	19	35500	0	1	Gas	Electric	Public	1792	64	3	1	1.5	7	0
217300	0.35	0	40	27800	0	0	Gas	Hot Water	Public	1663	64	3	1	1	8	0
291000	0.49	0	6	17200	0	1	Gas	Hot Air	Public	2070	64	4	1	2.5	6	0
319000	0.46	0	26	48000	0	1	Oil	Hot Air	Public	2588	64	4	1	2.5	12	0
271500	0.54	0	35	30200	0	0	Gas	Hot Water	Public	2276	64	5	1	2.5	9	0
224900	0.48	0	45	28200	0	0	Gas	Hot Air	Public	1732	64	4	0	2	7	0
260000	0.63	0	39	32900	0	0	Gas	Hot Water	Public	2310	64	5	1	2.5	9	0
199900	0.63	0	38	22100	0	1	Gas	Hot Water	Private	1742	52	4	1	1	10	1
252659	0.41	0	36	25400	0	0	Gas	Hot Water	Public	2802	64	4	1	2.5	8	0
312500	0.46	0	16	36400	0	1	Gas	Hot Air	Public	1902	64	4	1	2.5	6	0
290000	0.46	0	22	48000	0	1	Gas	Hot Air	Public	2030	64	4	1	2.5	10	0
155000	0.57	0	59	29900	0	0	Gas	Hot Air	Public	1498	75	2	1	1	7	0
355000	0.55	0	20	67300	0	1	Gas	Hot Air	Public	2116	64	3	1	2.5	10	1
190000	0.83	0	37	35700	0	0	Gas	Hot Water	Public	2108	64	4	1	2.5	10	0
130000	0.06	0	16	1600	0	1	Gas	Hot Air	Public	1480	40	2	1	2.5	4	0
264000	0.21	0	1	32000	1	0	Gas	Hot Air	Public	2427	40	3	0	2.5	9	0
193980	0.31	0	12	10400	0	0	Gas	Hot Air	Public	1348	40	2	0	2	5	0
219900	0.25	0	13	9000	0	0	Gas	Hot Air	Public	1391	40	3	0	2	8	1
469900	1.4	0	2	74800	1	1	Gas	Hot Air	Public	3422	62	4	1	4	12	0
314230	0.51	0	1	74800	1	1	Gas	Hot Air	Public	2686	62	4	1	3	10	1
138900	0.15	0	14	5400	0	1	Gas	Hot Water	Public	1034	40	2	0	1.5	3	0
160000	0.29	0	14	9700	0	1	Gas	Hot Air	Public	1072	40	2	0	1	7	0
228000	0.25	0	12	15200	0	0	Gas	Hot Air	Public	1512	40	3	0	2	8	0
224400	5	0	17	24100	0	0	Electric	Electric	Private	1008	40	2	0	1	5	0
132870	0.06	0	17	1600	0	0	Gas	Hot Water	Public	1480	40	3	1	1.5	5	0
135600	0.51	0	34	16600	0	0	Gas	Hot Air	Private	912	40	3	0	1	4	0
150600	0.07	0	17	1800	0	1	Gas	Hot Water	Public	1480	40	3	1	1.5	7	0
335000	1.25	0	16	11900	0	0	Electric	Electric	Private	1558	62	3	1	2	7	0
316250	0.04	0	0	74800	1	0	Gas	Hot Air	Public	2648	62	4	1	2.5	11	0
181280	0.39	0	26	9800	0	0	Gas	Hot Air	Private	2248	40	4	0	1	10	0
158000	0.73	0	85	16400	0	0	Oil	Hot Air	Private	1461	40	3	0	1	6	0
221000	0.23	0	11	7700	0	0	Gas	Hot Air	Public	1470	40	3	1	2.5	8	1
230000	0.5	0	8	4000	0	0	Gas	Hot Air	Public	1900	40	3	0	1.5	6	0
299000	0.1	0	8	13000	0	1	Gas	Hot Air	Public	2054	62	4	0	2.5	6	0
148000	0.07	0	16	1800	0	0	Gas	Hot Air	Public	1480	40	2	1	2.5	4	0
267500	0.24	0	14	8600	0	0	Gas	Hot Air	Public	1822	40	3	0	2	9	0
259000	0.01	0	12	17900	0	0	Gas	Hot Air	Public	1620	62	3	1	2.5	5	0
321000	0.1	0	14	21000	0	1	Gas	Hot Air	Public	2120	62	4	0	2.5	8	1
409790	0.27	0	1	74800	1	0	Gas	Hot Air	Public	3009	62	5	1	3.5	12	1
184000	0.45	0	35	9000	0	0	Gas	Hot Air	Private	1791	40	4	0	1	10	0
145000	0.07	0	16	1800	0	1	Electric	Hot Air	Public	1480	40	2	1	2.5	3	0
310000	1.75	0	14	20600	0	0	Electric	Electric	Private	1300	40	3	0	2	4	0
170000	0.07	0	16	1800	0	0	Gas	Hot Air	Public	1480	40	3	1	1.5	5	0
210500	0.02	0	15	9700	0	0	Gas	Hot Air	Public	1876	40	3	0	2	6	0
199900	0.24	0	13	8000	0	0	Gas	Hot Air	Public	1564	40	3	0	2	5	0
150000	0.28	0	70	9800	0	0	Gas	Hot Water	Public	1248	40	3	0	1.5	4	0
153000	0.11	0	16	2900	0	0	Gas	Hot Air	Public	1480	40	2	0	2.5	4	0
334000	0.55	0	12	19300	0	0	Gas	Hot Air	Public	2281	62	4	1	2.5	7	1
216900	0.4	0	38	8000	0	1	Gas	Hot Air	Private	2395	40	3	1	1.5	6	1
259000	0.05	0	15	16800	0	0	Gas	Hot Air	Public	1915	40	4	1	2.5	10	0
240000	0.3	0	12	10800	0	0	Gas	Hot Air	Public	1400	40	3	2	1.5	4	0
186030	0.37	0	38	9300	0	1	Gas	Hot Air	Private	1104	40	4	0	1	9	0
203000	0.43	0	14	13500	0	1	Gas	Hot Air	Public	1796	40	3	1	2.5	8	0
255000	0.13	0	15	13700	0	0	Gas	Hot Air	Public	1512	40	3	0	1.5	6	1
119000	0.09	0	95	3200	0	0	Gas	Hot Water	Public	1646	40	3	0	1	5	0
260800	0.5	0	5	4000	0	0	Gas	Hot Air	Public	1868	40	3	1	2.5	7	1
169000	0.19	0	15	6800	0	0	Gas	Hot Air	Public	1301	40	3	0	1.5	4	0
225000	0.95	0	15	11200	0	0	Electric	Electric	Private	1652	62	3	0	2	7	1
124000	0.35	0	33	8500	0	0	Oil	Hot Water	Private	1056	62	3	0	1	7	0
245000	0.51	0	22	15100	0	0	Gas	Hot Air	Private	2312	62	3	0	1.5	10	1
250000	0.48	0	15	19200	0	1	Gas	Hot Air	Private	2072	62	3	0	2.5	5	0
172000	0.46	0	20	7800	0	0	Electric	Electric	Private	1200	62	2	0	1	6	0
153500	0.48	0	33	12000	0	0	Oil	Hot Air	Private	1764	62	3	1	1.5	7	1
165000	0.02	0	17	20100	0	0	Gas	Hot Air	Private	960	62	3	0	1	4	0
159000	0.17	0	22	15800	0	0	Gas	Hot Air	Public	988	51	2	0	2	4	1
171500	0.17	0	19	15200	0	0	Electric	Electric	Public	1514	51	3	0	1.5	7	0
240000	0.51	0	13	26900	0	1	Gas	Hot Air	Public	1320	61	3	0	2	7	0
409550	0.69	0	1	83500	1	1	Gas	Hot Air	Private	2719	61	3	1	2	9	0
302000	0.61	0	11	41700	0	0	Gas	Hot Air	Public	1796	61	3	1	2.5	6	1
285000	0.38	0	4	53900	0	0	Gas	Hot Air	Public	1709	61	3	1	2.5	5	0
385900	0.4	0	1	233000	1	1	Gas	Hot Air	Public	3008	61	4	1	2.5	11	0
140595	0.42	0	71	18600	0	0	Oil	Hot Air	Private	1350	61	3	0	1	5	0
213000	0.47	0	20	20000	0	1	Electric	Electric	Private	1200	61	3	0	1.5	7	1
335000	0.47	0	3	53900	0	1	Gas	Hot Air	Public	1857	61	3	1	2.5	6	0
290000	0.66	0	15	31200	0	1	Gas	Hot Air	Private	2305	51	4	1	2.5	11	0
265000	0.49	0	1	15000	1	1	Gas	Hot Air	Private	2184	51	3	1	2.5	10	0
334000	0.32	0	116	16400	0	0	Gas	Hot Air	Public	1668	51	3	0	2	7	1
382406	0.44	0	1	108900	1	1	Gas	Hot Air	Public	2712	51	4	1	2.5	12	0
149300	0.16	0	20	15700	0	0	Electric	Electric	Public	912	51	2	0	1.5	3	0
212000	0.34	0	21	27000	0	0	Electric	Electric	Public	1508	51	3	0	1.5	4	0
195000	0.46	0	28	24500	0	0	Electric	Electric	Public	1232	61	3	1	1	6	1
245000	0.36	0	106	35900	0	0	Gas	Hot Air	Public	1836	51	4	1	1.5	6	0
422680	0.16	0	176	46200	0	0	Gas	Hot Water	Public	4486	51	6	1	4	12	0
240000	4.21	0	38	70400	0	0	Oil	Hot Water	Private	2204	51	3	2	2	8	0
156000	0.16	0	19	15100	0	0	Gas	Hot Air	Public	1184	51	3	0	2	7	0
265000	0.49	0	1	15000	1	1	Gas	Hot Air	Private	2184	51	3	1	2.5	8	1
334000	0.32	0	116	16400	0	0	Gas	Hot Air	Public	1668	51	3	0	2	5	0
382406	0.44	0	1	108900	1	1	Gas	Hot Air	Public	2712	51	4	1	2.5	11	0
149300	0.16	0	20	15700	0	0	Electric	Electric	Public	912	51	2	0	1.5	5	0
212000	0.34	0	21	27000	0	0	Electric	Electric	Public	1508	51	3	0	1.5	4	0
195000	0.46	0	28	24500	0	0	Electric	Electric	Public	1232	61	3	1	1	4	0
171600	0.32	0	15	4650	0	0	Electric	Electric	Public	960	61	3	0	1	4	0
245000	0.36	0	106	35900	0	0	Gas	Hot Air	Public	1836	51	4	1	1.5	8	0
282000	0.87	0	12	56300	0	1	Gas	Hot Air	Public	1836	61	4	1	1.5	6	0
260000	0.34	0	42	27100	0	0	Gas	Hot Water	Private	1803	61	4	0	1.5	6	0
254500	0.17	0	9	20400	0	1	Gas	Hot Air	Public	1463	61	3	1	2	8	1
179900	0.07	0	27	16800	0	1	Gas	Hot Air	Public	1290	61	2	1	1.5	7	1
255000	0.53	0	38	29900	0	0	Gas	Hot Water	Public	2310	61	5	1	2.5	10	0
265000	0.43	0	40	26200	0	1	Gas	Hot Water	Public	1664	61	3	1	2	4	1
174000	0.06	0	21	16400	0	0	Gas	Hot Air	Public	1479	61	3	0	1.5	8	1
322000	0.26	0	7	9100	0	1	Gas	Hot Air	Public	2483	61	4	1	2.5	8	0
337000	0.46	0	4	60500	0	1	Gas	Hot Air	Public	2480	61	4	1	2.5	10	0
221450	0.36	0	121	33000	0	0	Oil	Hot Air	Private	2699	61	6	1	1	12	0
247000	0.3	0	28	34000	0	1	Gas	Hot Air	Public	1676	61	3	1	2.5	8	1
180000	0.54	0	38	30200	0	0	Gas	Hot Water	Public	2816	61	5	1	2.5	10	0
229900	0.37	0	26	23800	0	0	Gas	Hot Water	Public	1966	61	3	0	1.5	7	0
230000	0.54	0	39	34700	0	0	Gas	Hot Air	Public	2112	61	4	1	1.5	9	0
388000	0.77	0	9	74400	0	0	Gas	Hot Air	Public	2762	61	4	1	2.5	12	0
350000	0.66	0	23	72200	0	1	Gas	Hot Air	Public	2184	61	3	1	2.5	9	0
169700	0.07	0	22	16800	0	0	Electric	Electric	Public	1480	61	3	0	1.5	7	0
190000	0.53	0	39	34700	0	0	Gas	Hot Air	Public	1624	61	3	0	1	4	0
317500	0.54	0	19	30200	0	1	Gas	Hot Air	Public	1650	61	3	1	2	4	1
70000	1.34	0	34	36700	0	0	Electric	Electric	Private	1313	61	2	0	1.5	3	0
300000	0.65	0	19	33500	0	0	Gas	Hot Water	Public	2600	61	4	1	2.5	11	0
145400	0.13	0	22	18300	0	0	Gas	Hot Air	Public	945	61	2	0	1	5	0
183500	0.28	0	57	23200	0	0	Oil	Hot Air	Private	1121	61	3	0	1.5	4	0
275900	0.81	0	0	7300	1	0	Gas	Hot Air	Public	2288	61	3	1	2.5	8	1
436023	0.41	0	5	43400	0	1	Gas	Hot Air	Public	2718	61	4	1	2.5	12	0
319900	0.58	0	42	31400	0	0	Gas	Hot Water	Public	2464	61	4	1	2.5	8	0
249000	0.43	0	41	45800	0	0	Gas	Hot Water	Public	2426	61	4	2	2	7	0
289000	0.38	0	32	24200	0	0	Gas	Hot Water	Public	2310	61	5	1	2.5	11	0
285000	0.94	0	37	36200	0	0	Gas	Hot Water	Public	2564	61	4	1	2.5	11	0
194900	0.39	0	9	20400	0	0	Gas	Hot Air	Public	1099	51	2	0	1	3	0
125000	0.24	0	48	16800	0	0	Gas	Hot Air	Public	1225	51	3	1	1	7	0
111300	0.59	0	86	26000	0	0	Gas	Hot Air	Private	1959	51	3	0	1	6	1
25532	0.13	0	125	700	0	0	Wood	None	Private	816	44	2	0	1	4	1
134700	0.17	0	93	55800	0	0	None	None	Public	1002	57	2	0	1	4	0
127100	0.1	0	124	49500	0	0	Solar	None	Public	934	57	2	0	1.5	4	0
93125	0.16	0	59	32000	0	0	Unknown/Other	None	Private	1152	63	3	0	2	5	0
80100	1.29	0	183	16500	0	0	None	None	Private	1280	57	3	0	2	5	0
80100	1.29	0	183	16500	0	0	None	None	Private	1280	57	2	0	1	4	0
